time,open,close,high,low 
2021-04-02 02:36:00,1.17759,1.17760,1.17760,1.17756
2021-04-02 02:37:00,1.17760,1.17748,1.17760,1.17748
2021-04-02 02:38:00,1.17748,1.17750,1.17750,1.17748
2021-04-02 02:39:00,1.17749,1.17746,1.17749,1.17745
2021-04-02 02:40:00,1.17745,1.17745,1.17745,1.17744
2021-04-02 02:41:00,1.17745,1.17746,1.17749,1.17745
2021-04-02 02:42:00,1.17746,1.17750,1.17750,1.17746
2021-04-02 02:43:00,1.17748,1.17747,1.17750,1.17746
2021-04-02 02:44:00,1.17748,1.17746,1.17750,1.17746
2021-04-02 02:45:00,1.17744,1.17746,1.17747,1.17744
2021-04-02 02:46:00,1.17747,1.17751,1.17756,1.17747
2021-04-02 02:47:00,1.17750,1.17751,1.17753,1.17750
2021-04-02 02:48:00,1.17751,1.17764,1.17764,1.17751
2021-04-02 02:49:00,1.17766,1.17769,1.17769,1.17766
2021-04-02 02:50:00,1.17769,1.17764,1.17769,1.17764
2021-04-02 02:51:00,1.17765,1.17763,1.17769,1.17759
2021-04-02 02:52:00,1.17763,1.17759,1.17763,1.17759
2021-04-02 02:53:00,1.17759,1.17759,1.17759,1.17759
2021-04-02 02:54:00,1.17759,1.17759,1.17762,1.17754
2021-04-02 02:55:00,1.17757,1.17764,1.17764,1.17755
2021-04-02 02:56:00,1.17766,1.17767,1.17773,1.17766
2021-04-02 02:57:00,1.17768,1.17774,1.17775,1.17768
2021-04-02 02:58:00,1.17775,1.17773,1.17775,1.17773
2021-04-02 02:59:00,1.17775,1.17785,1.17785,1.17775
2021-04-02 03:00:00,1.17784,1.17783,1.17784,1.17778
2021-04-02 03:01:00,1.17782,1.17781,1.17783,1.17780
2021-04-02 03:02:00,1.17780,1.17780,1.17780,1.17779
2021-04-02 03:03:00,1.17779,1.17774,1.17779,1.17769
2021-04-02 03:04:00,1.17779,1.17774,1.17779,1.17769
2021-04-02 03:05:00,1.17775,1.17783,1.17783,1.17775
2021-04-02 03:06:00,1.17783,1.17778,1.17784,1.17777
2021-04-02 03:07:00,1.17779,1.17769,1.17781,1.17768
2021-04-02 03:08:00,1.17770,1.17779,1.17786,1.17770
2021-04-02 03:09:00,1.17780,1.17771,1.17784,1.17768
2021-04-02 03:10:00,1.17773,1.17773,1.17789,1.17771
2021-04-02 03:11:00,1.17774,1.17782,1.17787,1.17772
2021-04-02 03:12:00,1.17783,1.17783,1.17790,1.17779
2021-04-02 03:13:00,1.17783,1.17784,1.17786,1.17770
2021-04-02 03:14:00,1.17784,1.17781,1.17784,1.17772
2021-04-02 03:15:00,1.17781,1.17784,1.17785,1.17773
2021-04-02 03:16:00,1.17786,1.17788,1.17789,1.17776
2021-04-02 03:17:00,1.17789,1.17789,1.17791,1.17778
2021-04-02 03:18:00,1.17789,1.17788,1.17790,1.17778
2021-04-02 03:19:00,1.17784,1.17794,1.17800,1.17781
2021-04-02 03:20:00,1.17793,1.17793,1.17799,1.17788
2021-04-02 03:21:00,1.17793,1.17799,1.17799,1.17793
2021-04-02 03:22:00,1.17799,1.17795,1.17800,1.17793
2021-04-02 03:23:00,1.17796,1.17797,1.17802,1.17795
2021-04-02 03:24:00,1.17795,1.17805,1.17809,1.17795
2021-04-02 03:25:00,1.17806,1.17809,1.17810,1.17805
2021-04-02 03:26:00,1.17810,1.17809,1.17814,1.17808
2021-04-02 03:27:00,1.17809,1.17809,1.17814,1.17808
2021-04-02 03:28:00,1.17809,1.17809,1.17809,1.17804
2021-04-02 03:29:00,1.17806,1.17805,1.17807,1.17803
2021-04-02 03:30:00,1.17806,1.17799,1.17806,1.17798
2021-04-02 03:31:00,1.17799,1.17798,1.17799,1.17794
2021-04-02 03:32:00,1.17798,1.17798,1.17799,1.17797
2021-04-02 03:33:00,1.17797,1.17792,1.17797,1.17792
2021-04-02 03:34:00,1.17791,1.17793,1.17793,1.17791
2021-04-02 03:35:00,1.17792,1.17784,1.17792,1.17782
2021-04-02 03:36:00,1.17786,1.17784,1.17788,1.17784
2021-04-02 03:37:00,1.17787,1.17797,1.17797,1.17787
2021-04-02 03:38:00,1.17796,1.17787,1.17796,1.17786
2021-04-02 03:39:00,1.17787,1.17791,1.17791,1.17787
2021-04-02 03:40:00,1.17790,1.17789,1.17790,1.17787
2021-04-02 03:41:00,1.17788,1.17800,1.17801,1.17786
2021-04-02 03:42:00,1.17798,1.17784,1.17803,1.17782
2021-04-02 03:43:00,1.17784,1.17791,1.17803,1.17784
2021-04-02 03:44:00,1.17792,1.17788,1.17803,1.17786
2021-04-02 03:45:00,1.17787,1.17791,1.17803,1.17786
2021-04-02 03:46:00,1.17794,1.17790,1.17797,1.17790
2021-04-02 03:47:00,1.17790,1.17790,1.17805,1.17788
2021-04-02 03:48:00,1.17792,1.17793,1.17799,1.17787
2021-04-02 03:49:00,1.17794,1.17792,1.17799,1.17787
2021-04-02 03:50:00,1.17793,1.17788,1.17799,1.17787
2021-04-02 03:51:00,1.17787,1.17793,1.17804,1.17787
2021-04-02 03:52:00,1.17791,1.17792,1.17807,1.17789
2021-04-02 03:53:00,1.17792,1.17794,1.17805,1.17792
2021-04-02 03:54:00,1.17794,1.17799,1.17801,1.17793
2021-04-02 03:55:00,1.17798,1.17790,1.17800,1.17786
2021-04-02 03:56:00,1.17790,1.17790,1.17800,1.17788
2021-04-02 03:57:00,1.17791,1.17793,1.17800,1.17789
2021-04-02 03:58:00,1.17796,1.17795,1.17798,1.17794
2021-04-02 03:59:00,1.17795,1.17797,1.17798,1.17793
2021-04-02 04:00:00,1.17795,1.17792,1.17795,1.17782
2021-04-02 04:01:00,1.17792,1.17795,1.17799,1.17792
2021-04-02 04:02:00,1.17794,1.17797,1.17797,1.17794
2021-04-02 04:03:00,1.17798,1.17798,1.17798,1.17798
2021-04-02 04:04:00,1.17798,1.17799,1.17801,1.17798
2021-04-02 04:05:00,1.17798,1.17798,1.17799,1.17794
2021-04-02 04:06:00,1.17797,1.17793,1.17797,1.17793
2021-04-02 04:07:00,1.17794,1.17789,1.17795,1.17784
2021-04-02 04:08:00,1.17790,1.17793,1.17793,1.17790
2021-04-02 04:09:00,1.17791,1.17788,1.17791,1.17787
2021-04-02 04:10:00,1.17786,1.17785,1.17789,1.17784
2021-04-02 04:11:00,1.17784,1.17783,1.17789,1.17782
2021-04-02 04:12:00,1.17783,1.17783,1.17783,1.17783
2021-04-02 04:13:00,1.17782,1.17783,1.17784,1.17782
2021-04-02 04:14:00,1.17783,1.17778,1.17783,1.17777
2021-04-02 04:15:00,1.17777,1.17778,1.17782,1.17777
2021-04-02 04:16:00,1.17777,1.17779,1.17779,1.17777
2021-04-02 04:17:00,1.17780,1.17778,1.17780,1.17777
2021-04-02 04:18:00,1.17780,1.17769,1.17780,1.17769
2021-04-02 04:19:00,1.17769,1.17767,1.17769,1.17763
2021-04-02 04:20:00,1.17769,1.17767,1.17769,1.17767
2021-04-02 04:21:00,1.17767,1.17771,1.17771,1.17767
2021-04-02 04:22:00,1.17771,1.17770,1.17775,1.17765
2021-04-02 04:23:00,1.17770,1.17769,1.17770,1.17769
2021-04-02 04:24:00,1.17767,1.17769,1.17769,1.17767
2021-04-02 04:25:00,1.17771,1.17773,1.17773,1.17771
2021-04-02 04:26:00,1.17773,1.17774,1.17774,1.17773
2021-04-02 04:27:00,1.17773,1.17772,1.17773,1.17772
2021-04-02 04:28:00,1.17773,1.17774,1.17774,1.17773
2021-04-02 04:29:00,1.17774,1.17769,1.17774,1.17769
2021-04-02 04:30:00,1.17769,1.17771,1.17772,1.17767
2021-04-02 04:31:00,1.17773,1.17769,1.17778,1.17769
2021-04-02 04:32:00,1.17770,1.17771,1.17771,1.17769
2021-04-02 04:33:00,1.17771,1.17778,1.17778,1.17770
2021-04-02 04:34:00,1.17776,1.17774,1.17777,1.17774
2021-04-02 04:35:00,1.17777,1.17783,1.17783,1.17777
2021-04-02 04:36:00,1.17783,1.17784,1.17784,1.17780
2021-04-02 04:37:00,1.17784,1.17784,1.17785,1.17784
2021-04-02 04:38:00,1.17784,1.17775,1.17784,1.17775
2021-04-02 04:39:00,1.17777,1.17775,1.17777,1.17775
2021-04-02 04:40:00,1.17775,1.17774,1.17775,1.17773
2021-04-02 04:41:00,1.17772,1.17774,1.17774,1.17772
2021-04-02 04:42:00,1.17770,1.17767,1.17770,1.17763
2021-04-02 04:43:00,1.17769,1.17770,1.17770,1.17769
2021-04-02 04:44:00,1.17771,1.17770,1.17773,1.17770
2021-04-02 04:45:00,1.17771,1.17770,1.17773,1.17770
2021-04-02 04:46:00,1.17770,1.17777,1.17777,1.17770
2021-04-02 04:47:00,1.17777,1.17778,1.17778,1.17776
2021-04-02 04:48:00,1.17776,1.17776,1.17776,1.17774
2021-04-02 04:49:00,1.17776,1.17774,1.17779,1.17772
2021-04-02 04:50:00,1.17775,1.17778,1.17778,1.17775
2021-04-02 04:51:00,1.17778,1.17778,1.17779,1.17776
2021-04-02 04:52:00,1.17778,1.17786,1.17786,1.17778
2021-04-02 04:53:00,1.17786,1.17784,1.17787,1.17782
2021-04-02 04:54:00,1.17784,1.17788,1.17788,1.17783
2021-04-02 04:55:00,1.17788,1.17788,1.17790,1.17788
2021-04-02 04:56:00,1.17789,1.17788,1.17789,1.17788
2021-04-02 04:57:00,1.17788,1.17788,1.17788,1.17787
2021-04-02 04:58:00,1.17789,1.17789,1.17789,1.17783
2021-04-02 04:59:00,1.17788,1.17783,1.17788,1.17781
2021-04-02 05:00:00,1.17784,1.17788,1.17790,1.17784
2021-04-02 05:01:00,1.17788,1.17792,1.17792,1.17788
2021-04-02 05:02:00,1.17791,1.17792,1.17794,1.17791
2021-04-02 05:03:00,1.17794,1.17793,1.17794,1.17791
2021-04-02 05:04:00,1.17793,1.17794,1.17794,1.17793
2021-04-02 05:05:00,1.17793,1.17794,1.17794,1.17793
2021-04-02 05:06:00,1.17793,1.17793,1.17794,1.17793
2021-04-02 05:07:00,1.17794,1.17793,1.17794,1.17793
2021-04-02 05:08:00,1.17793,1.17793,1.17793,1.17793
2021-04-02 05:09:00,1.17794,1.17796,1.17796,1.17794
2021-04-02 05:10:00,1.17796,1.17786,1.17796,1.17786
2021-04-02 05:11:00,1.17785,1.17787,1.17787,1.17785
2021-04-02 05:12:00,1.17786,1.17786,1.17788,1.17786
2021-04-02 05:13:00,1.17786,1.17786,1.17788,1.17786
2021-04-02 05:14:00,1.17787,1.17787,1.17787,1.17787
2021-04-02 05:15:00,1.17787,1.17788,1.17788,1.17787
2021-04-02 05:16:00,1.17787,1.17788,1.17788,1.17787
2021-04-02 05:17:00,1.17788,1.17792,1.17793,1.17788
2021-04-02 05:18:00,1.17793,1.17802,1.17803,1.17792
2021-04-02 05:19:00,1.17803,1.17803,1.17807,1.17802
2021-04-02 05:20:00,1.17803,1.17797,1.17808,1.17797
2021-04-02 05:21:00,1.17798,1.17790,1.17799,1.17790
2021-04-02 05:22:00,1.17790,1.17787,1.17790,1.17787
2021-04-02 05:23:00,1.17785,1.17783,1.17785,1.17783
2021-04-02 05:24:00,1.17784,1.17779,1.17786,1.17779
2021-04-02 05:25:00,1.17781,1.17788,1.17788,1.17781
2021-04-02 05:26:00,1.17788,1.17789,1.17789,1.17788
2021-04-02 05:27:00,1.17788,1.17787,1.17789,1.17786
2021-04-02 05:28:00,1.17786,1.17782,1.17786,1.17782
2021-04-02 05:29:00,1.17779,1.17776,1.17779,1.17776
2021-04-02 05:30:00,1.17776,1.17786,1.17787,1.17776
2021-04-02 05:31:00,1.17786,1.17785,1.17786,1.17785
2021-04-02 05:32:00,1.17788,1.17788,1.17796,1.17787
2021-04-02 05:33:00,1.17785,1.17788,1.17788,1.17785
2021-04-02 05:34:00,1.17787,1.17787,1.17787,1.17787
2021-04-02 05:35:00,1.17788,1.17782,1.17788,1.17780
2021-04-02 05:36:00,1.17781,1.17778,1.17781,1.17778
2021-04-02 05:37:00,1.17776,1.17777,1.17778,1.17776
2021-04-02 05:38:00,1.17778,1.17784,1.17785,1.17778
2021-04-02 05:39:00,1.17784,1.17779,1.17784,1.17777
2021-04-02 05:40:00,1.17779,1.17776,1.17779,1.17775
2021-04-02 05:41:00,1.17776,1.17779,1.17779,1.17776
2021-04-02 05:42:00,1.17781,1.17774,1.17783,1.17765
2021-04-02 05:43:00,1.17774,1.17778,1.17778,1.17774
2021-04-02 05:44:00,1.17778,1.17777,1.17783,1.17777
2021-04-02 05:45:00,1.17779,1.17782,1.17784,1.17779
2021-04-02 05:46:00,1.17780,1.17780,1.17780,1.17775
2021-04-02 05:47:00,1.17777,1.17786,1.17787,1.17777
2021-04-02 05:48:00,1.17784,1.17782,1.17784,1.17781
2021-04-02 05:49:00,1.17781,1.17772,1.17782,1.17772
2021-04-02 05:50:00,1.17769,1.17776,1.17776,1.17768
2021-04-02 05:51:00,1.17777,1.17777,1.17778,1.17776
2021-04-02 05:52:00,1.17777,1.17777,1.17778,1.17775
2021-04-02 05:53:00,1.17777,1.17777,1.17777,1.17772
2021-04-02 05:54:00,1.17776,1.17770,1.17776,1.17770
2021-04-02 05:55:00,1.17770,1.17775,1.17778,1.17770
2021-04-02 05:56:00,1.17774,1.17775,1.17776,1.17773
2021-04-02 05:57:00,1.17778,1.17784,1.17784,1.17778
2021-04-02 05:58:00,1.17786,1.17783,1.17789,1.17782
2021-04-02 05:59:00,1.17782,1.17778,1.17783,1.17774
2021-04-02 06:00:00,1.17780,1.17782,1.17790,1.17776
2021-04-02 06:01:00,1.17779,1.17778,1.17779,1.17778
2021-04-02 06:02:00,1.17776,1.17771,1.17776,1.17768
2021-04-02 06:03:00,1.17768,1.17768,1.17777,1.17767
2021-04-02 06:04:00,1.17769,1.17769,1.17770,1.17768
2021-04-02 06:05:00,1.17769,1.17764,1.17769,1.17763
2021-04-02 06:06:00,1.17764,1.17753,1.17764,1.17751
2021-04-02 06:07:00,1.17753,1.17765,1.17767,1.17753
2021-04-02 06:08:00,1.17765,1.17763,1.17767,1.17763
2021-04-02 06:09:00,1.17764,1.17755,1.17764,1.17754
2021-04-02 06:10:00,1.17758,1.17763,1.17764,1.17756
2021-04-02 06:11:00,1.17764,1.17771,1.17772,1.17758
2021-04-02 06:12:00,1.17774,1.17772,1.17776,1.17767
2021-04-02 06:13:00,1.17774,1.17772,1.17774,1.17771
2021-04-02 06:14:00,1.17774,1.17771,1.17775,1.17771
2021-04-02 06:15:00,1.17771,1.17769,1.17772,1.17768
2021-04-02 06:16:00,1.17769,1.17770,1.17770,1.17769
2021-04-02 06:17:00,1.17772,1.17768,1.17773,1.17768
2021-04-02 06:18:00,1.17768,1.17771,1.17771,1.17767
2021-04-02 06:19:00,1.17772,1.17762,1.17772,1.17762
2021-04-02 06:20:00,1.17763,1.17762,1.17763,1.17762
2021-04-02 06:21:00,1.17762,1.17755,1.17762,1.17754
2021-04-02 06:22:00,1.17754,1.17757,1.17758,1.17753
2021-04-02 06:23:00,1.17759,1.17767,1.17767,1.17758
2021-04-02 06:24:00,1.17764,1.17769,1.17769,1.17757
2021-04-02 06:25:00,1.17769,1.17782,1.17786,1.17767
2021-04-02 06:26:00,1.17782,1.17794,1.17795,1.17782
2021-04-02 06:27:00,1.17793,1.17801,1.17804,1.17793
2021-04-02 06:28:00,1.17800,1.17815,1.17819,1.17799
2021-04-02 06:29:00,1.17813,1.17808,1.17816,1.17808
2021-04-02 06:30:00,1.17806,1.17811,1.17812,1.17802
2021-04-02 06:31:00,1.17813,1.17808,1.17814,1.17807
2021-04-02 06:32:00,1.17810,1.17807,1.17812,1.17807
2021-04-02 06:33:00,1.17808,1.17803,1.17808,1.17802
2021-04-02 06:34:00,1.17799,1.17802,1.17802,1.17799
2021-04-02 06:35:00,1.17802,1.17803,1.17803,1.17800
2021-04-02 06:36:00,1.17799,1.17799,1.17799,1.17798
2021-04-02 06:37:00,1.17798,1.17802,1.17802,1.17798
2021-04-02 06:38:00,1.17801,1.17800,1.17802,1.17800
2021-04-02 06:39:00,1.17799,1.17789,1.17799,1.17789
2021-04-02 06:40:00,1.17788,1.17787,1.17788,1.17783
2021-04-02 06:41:00,1.17787,1.17787,1.17787,1.17787
2021-04-02 06:42:00,1.17788,1.17788,1.17796,1.17787
2021-04-02 06:43:00,1.17785,1.17777,1.17785,1.17773
2021-04-02 06:44:00,1.17775,1.17772,1.17775,1.17772
2021-04-02 06:45:00,1.17773,1.17783,1.17783,1.17773
2021-04-02 06:46:00,1.17784,1.17784,1.17784,1.17784
2021-04-02 06:47:00,1.17783,1.17783,1.17783,1.17783
2021-04-02 06:48:00,1.17780,1.17782,1.17783,1.17779
2021-04-02 06:49:00,1.17783,1.17783,1.17783,1.17782
2021-04-02 06:50:00,1.17784,1.17784,1.17784,1.17784
2021-04-02 06:51:00,1.17784,1.17782,1.17784,1.17782
2021-04-02 06:52:00,1.17786,1.17788,1.17793,1.17786
2021-04-02 06:53:00,1.17786,1.17782,1.17786,1.17782
2021-04-02 06:54:00,1.17783,1.17782,1.17783,1.17778
2021-04-02 06:55:00,1.17783,1.17783,1.17783,1.17783
2021-04-02 06:56:00,1.17782,1.17783,1.17783,1.17781
2021-04-02 06:57:00,1.17783,1.17783,1.17783,1.17783
2021-04-02 06:58:00,1.17782,1.17783,1.17783,1.17782
2021-04-02 06:59:00,1.17781,1.17753,1.17781,1.17749
2021-04-02 07:00:00,1.17752,1.17752,1.17756,1.17730
2021-04-02 07:01:00,1.17751,1.17758,1.17759,1.17750
2021-04-02 07:02:00,1.17758,1.17763,1.17763,1.17758
2021-04-02 07:03:00,1.17763,1.17764,1.17764,1.17763
2021-04-02 07:04:00,1.17765,1.17767,1.17770,1.17764
2021-04-02 07:05:00,1.17769,1.17764,1.17769,1.17764
2021-04-02 07:06:00,1.17758,1.17739,1.17758,1.17734
2021-04-02 07:07:00,1.17739,1.17733,1.17739,1.17730
2021-04-02 07:08:00,1.17731,1.17712,1.17731,1.17706
2021-04-02 07:09:00,1.17713,1.17713,1.17727,1.17710
2021-04-02 07:10:00,1.17712,1.17707,1.17712,1.17703
2021-04-02 07:11:00,1.17705,1.17703,1.17710,1.17697
2021-04-02 07:12:00,1.17704,1.17708,1.17709,1.17703
2021-04-02 07:13:00,1.17709,1.17700,1.17712,1.17700
2021-04-02 07:14:00,1.17700,1.17699,1.17705,1.17699
2021-04-02 07:15:00,1.17699,1.17719,1.17721,1.17699
2021-04-02 07:16:00,1.17720,1.17735,1.17735,1.17720
2021-04-02 07:17:00,1.17734,1.17754,1.17755,1.17729
2021-04-02 07:18:00,1.17754,1.17749,1.17754,1.17747
2021-04-02 07:19:00,1.17749,1.17763,1.17767,1.17748
2021-04-02 07:20:00,1.17765,1.17758,1.17765,1.17758
2021-04-02 07:21:00,1.17759,1.17754,1.17759,1.17748
2021-04-02 07:22:00,1.17757,1.17759,1.17759,1.17757
2021-04-02 07:23:00,1.17759,1.17769,1.17769,1.17754
2021-04-02 07:24:00,1.17769,1.17757,1.17769,1.17757
2021-04-02 07:25:00,1.17757,1.17768,1.17768,1.17757
2021-04-02 07:26:00,1.17769,1.17767,1.17769,1.17759
2021-04-02 07:27:00,1.17766,1.17766,1.17767,1.17763
2021-04-02 07:28:00,1.17767,1.17759,1.17768,1.17758
2021-04-02 07:29:00,1.17758,1.17762,1.17764,1.17758
2021-04-02 07:30:00,1.17764,1.17771,1.17771,1.17764
2021-04-02 07:31:00,1.17772,1.17784,1.17790,1.17772
2021-04-02 07:32:00,1.17785,1.17782,1.17785,1.17782
2021-04-02 07:33:00,1.17783,1.17789,1.17789,1.17783
2021-04-02 07:34:00,1.17788,1.17790,1.17800,1.17788
2021-04-02 07:35:00,1.17789,1.17786,1.17789,1.17785
2021-04-02 07:36:00,1.17786,1.17790,1.17791,1.17786
2021-04-02 07:37:00,1.17793,1.17791,1.17795,1.17789
2021-04-02 07:38:00,1.17790,1.17793,1.17793,1.17790
2021-04-02 07:39:00,1.17791,1.17790,1.17793,1.17789
2021-04-02 07:40:00,1.17789,1.17794,1.17794,1.17784
2021-04-02 07:41:00,1.17794,1.17798,1.17799,1.17794
2021-04-02 07:42:00,1.17800,1.17802,1.17804,1.17800
2021-04-02 07:43:00,1.17800,1.17799,1.17800,1.17796
2021-04-02 07:44:00,1.17800,1.17789,1.17800,1.17788
2021-04-02 07:45:00,1.17790,1.17790,1.17794,1.17783
2021-04-02 07:46:00,1.17787,1.17787,1.17789,1.17785
2021-04-02 07:47:00,1.17787,1.17802,1.17804,1.17787
2021-04-02 07:48:00,1.17801,1.17803,1.17804,1.17800
2021-04-02 07:49:00,1.17804,1.17798,1.17804,1.17798
2021-04-02 07:50:00,1.17799,1.17798,1.17799,1.17798
2021-04-02 07:51:00,1.17798,1.17795,1.17802,1.17795
2021-04-02 07:52:00,1.17796,1.17799,1.17800,1.17796
2021-04-02 07:53:00,1.17801,1.17799,1.17801,1.17798
2021-04-02 07:54:00,1.17796,1.17788,1.17796,1.17787
2021-04-02 07:55:00,1.17786,1.17770,1.17786,1.17768
2021-04-02 07:56:00,1.17771,1.17786,1.17786,1.17771
2021-04-02 07:57:00,1.17784,1.17782,1.17784,1.17781
2021-04-02 07:58:00,1.17785,1.17790,1.17790,1.17785
2021-04-02 07:59:00,1.17789,1.17780,1.17789,1.17780
2021-04-02 08:00:00,1.17780,1.17779,1.17781,1.17775
2021-04-02 08:01:00,1.17779,1.17764,1.17780,1.17764
2021-04-02 08:02:00,1.17765,1.17755,1.17766,1.17754
2021-04-02 08:03:00,1.17754,1.17758,1.17762,1.17752
2021-04-02 08:04:00,1.17760,1.17762,1.17762,1.17760
2021-04-02 08:05:00,1.17760,1.17760,1.17760,1.17760
2021-04-02 08:06:00,1.17760,1.17758,1.17761,1.17756
2021-04-02 08:07:00,1.17760,1.17750,1.17760,1.17746
2021-04-02 08:08:00,1.17750,1.17762,1.17762,1.17750
2021-04-02 08:09:00,1.17761,1.17762,1.17762,1.17759
2021-04-02 08:10:00,1.17761,1.17762,1.17763,1.17761
2021-04-02 08:11:00,1.17762,1.17768,1.17769,1.17762
2021-04-02 08:12:00,1.17767,1.17761,1.17767,1.17759
2021-04-02 08:13:00,1.17761,1.17777,1.17779,1.17759
2021-04-02 08:14:00,1.17777,1.17805,1.17806,1.17774
2021-04-02 08:15:00,1.17804,1.17805,1.17808,1.17800
2021-04-02 08:16:00,1.17806,1.17799,1.17806,1.17796
2021-04-02 08:17:00,1.17798,1.17796,1.17799,1.17795
2021-04-02 08:18:00,1.17794,1.17800,1.17800,1.17791
2021-04-02 08:19:00,1.17799,1.17799,1.17799,1.17799
2021-04-02 08:20:00,1.17800,1.17794,1.17802,1.17793
2021-04-02 08:21:00,1.17794,1.17794,1.17798,1.17794
2021-04-02 08:22:00,1.17795,1.17803,1.17804,1.17794
2021-04-02 08:23:00,1.17804,1.17820,1.17820,1.17804
2021-04-02 08:24:00,1.17821,1.17806,1.17821,1.17806
2021-04-02 08:25:00,1.17806,1.17809,1.17809,1.17806
2021-04-02 08:26:00,1.17810,1.17809,1.17814,1.17808
2021-04-02 08:27:00,1.17809,1.17810,1.17810,1.17809
2021-04-02 08:28:00,1.17810,1.17809,1.17810,1.17806
2021-04-02 08:29:00,1.17808,1.17808,1.17809,1.17806
2021-04-02 08:30:00,1.17807,1.17805,1.17810,1.17803
2021-04-02 08:31:00,1.17806,1.17811,1.17815,1.17806
2021-04-02 08:32:00,1.17810,1.17831,1.17834,1.17810
2021-04-02 08:33:00,1.17832,1.17843,1.17844,1.17832
2021-04-02 08:34:00,1.17845,1.17838,1.17851,1.17834
2021-04-02 08:35:00,1.17839,1.17828,1.17839,1.17828
2021-04-02 08:36:00,1.17828,1.17827,1.17829,1.17827
2021-04-02 08:37:00,1.17829,1.17840,1.17842,1.17829
2021-04-02 08:38:00,1.17839,1.17839,1.17839,1.17838
2021-04-02 08:39:00,1.17840,1.17840,1.17840,1.17840
2021-04-02 08:40:00,1.17844,1.17843,1.17846,1.17842
2021-04-02 08:41:00,1.17845,1.17850,1.17852,1.17845
2021-04-02 08:42:00,1.17851,1.17849,1.17851,1.17846
2021-04-02 08:43:00,1.17848,1.17845,1.17851,1.17844
2021-04-02 08:44:00,1.17846,1.17848,1.17848,1.17846
2021-04-02 08:45:00,1.17848,1.17844,1.17848,1.17830
2021-04-02 08:46:00,1.17844,1.17846,1.17846,1.17843
2021-04-02 08:47:00,1.17844,1.17864,1.17869,1.17844
2021-04-02 08:48:00,1.17863,1.17841,1.17863,1.17834
2021-04-02 08:49:00,1.17839,1.17842,1.17846,1.17838
2021-04-02 08:50:00,1.17843,1.17845,1.17845,1.17842
2021-04-02 08:51:00,1.17844,1.17845,1.17848,1.17844
2021-04-02 08:52:00,1.17844,1.17832,1.17844,1.17832
2021-04-02 08:53:00,1.17831,1.17836,1.17843,1.17830
2021-04-02 08:54:00,1.17837,1.17838,1.17838,1.17833
2021-04-02 08:55:00,1.17839,1.17828,1.17844,1.17828
2021-04-02 08:56:00,1.17828,1.17830,1.17838,1.17828
2021-04-02 08:57:00,1.17833,1.17823,1.17837,1.17818
2021-04-02 08:58:00,1.17823,1.17826,1.17827,1.17819
2021-04-02 08:59:00,1.17829,1.17821,1.17837,1.17821
2021-04-02 09:00:00,1.17819,1.17834,1.17835,1.17818
2021-04-02 09:01:00,1.17832,1.17823,1.17832,1.17817
2021-04-02 09:02:00,1.17822,1.17824,1.17825,1.17821
2021-04-02 09:03:00,1.17825,1.17828,1.17830,1.17825
2021-04-02 09:04:00,1.17830,1.17830,1.17835,1.17830
2021-04-02 09:05:00,1.17829,1.17827,1.17829,1.17826
2021-04-02 09:06:00,1.17825,1.17823,1.17825,1.17822
2021-04-02 09:07:00,1.17823,1.17823,1.17823,1.17823
2021-04-02 09:08:00,1.17819,1.17812,1.17821,1.17812
2021-04-02 09:09:00,1.17812,1.17812,1.17812,1.17807
2021-04-02 09:10:00,1.17811,1.17813,1.17815,1.17809
2021-04-02 09:11:00,1.17813,1.17818,1.17821,1.17813
2021-04-02 09:12:00,1.17816,1.17827,1.17827,1.17813
2021-04-02 09:13:00,1.17828,1.17830,1.17832,1.17828
2021-04-02 09:14:00,1.17830,1.17820,1.17830,1.17820
2021-04-02 09:15:00,1.17821,1.17818,1.17823,1.17818
2021-04-02 09:16:00,1.17815,1.17814,1.17818,1.17812
2021-04-02 09:17:00,1.17813,1.17814,1.17815,1.17812
2021-04-02 09:18:00,1.17813,1.17813,1.17813,1.17809
2021-04-02 09:19:00,1.17812,1.17813,1.17813,1.17808
2021-04-02 09:20:00,1.17812,1.17823,1.17824,1.17812
2021-04-02 09:21:00,1.17824,1.17828,1.17831,1.17823
2021-04-02 09:22:00,1.17828,1.17829,1.17829,1.17826
2021-04-02 09:23:00,1.17828,1.17826,1.17830,1.17826
2021-04-02 09:24:00,1.17827,1.17825,1.17827,1.17823
2021-04-02 09:25:00,1.17826,1.17830,1.17830,1.17826
2021-04-02 09:26:00,1.17832,1.17845,1.17845,1.17832
2021-04-02 09:27:00,1.17843,1.17854,1.17854,1.17840
2021-04-02 09:28:00,1.17854,1.17847,1.17855,1.17846
2021-04-02 09:29:00,1.17845,1.17843,1.17853,1.17842
2021-04-02 09:30:00,1.17844,1.17843,1.17849,1.17842
2021-04-02 09:31:00,1.17844,1.17846,1.17847,1.17844
2021-04-02 09:32:00,1.17844,1.17842,1.17846,1.17842
2021-04-02 09:33:00,1.17842,1.17843,1.17844,1.17842
2021-04-02 09:34:00,1.17843,1.17839,1.17849,1.17838
2021-04-02 09:35:00,1.17841,1.17841,1.17844,1.17841
2021-04-02 09:36:00,1.17842,1.17841,1.17843,1.17841
2021-04-02 09:37:00,1.17839,1.17840,1.17840,1.17838
2021-04-02 09:38:00,1.17840,1.17839,1.17841,1.17838
